result,borough,inspection_month,inspection_year,inspection_daytime,covid_yn,prcp,snow,snwd,tmin,tmax,inspection_result,avg_temp,feeling,prcp_yn,snow_yn,snwd_yn
Passed,Brooklyn,Apr,2021,Afternoon,1,1.3,0,0,11.1,29.4,0,20.25,Warm,1,0,0
Passed,Brooklyn,Apr,2021,Morning,1,1.3,0,0,11.1,29.4,0,20.25,Warm,1,0,0
Passed,Bronx,Apr,2021,Morning,1,1.3,0,0,11.1,29.4,0,20.25,Warm,1,0,0
Rat Activity,Manhattan,Apr,2021,Afternoon,1,1.3,0,0,11.1,29.4,1,20.25,Warm,1,0,0
Rat Activity,Brooklyn,Apr,2021,Morning,1,1.3,0,0,11.1,29.4,1,20.25,Warm,1,0,0
Passed,Staten Island,Apr,2021,Morning,1,1.3,0,0,11.1,29.4,0,20.25,Warm,1,0,0
Rat Activity,Bronx,Apr,2021,Morning,1,1.3,0,0,11.1,29.4,1,20.25,Warm,1,0,0
Rat Activity,Brooklyn,Apr,2021,Afternoon,1,1.3,0,0,11.1,29.4,1,20.25,Warm,1,0,0
Rat Activity,Manhattan,Apr,2021,Morning,1,1.3,0,0,11.1,29.4,1,20.25,Warm,1,0,0
Passed,Queens,Apr,2021,Morning,1,1.3,0,0,11.1,29.4,0,20.25,Warm,1,0,0
Passed,Manhattan,Apr,2021,Afternoon,1,1.3,0,0,11.1,29.4,0,20.25,Warm,1,0,0
Rat Activity,Bronx,Apr,2021,Afternoon,1,1.3,0,0,11.1,29.4,1,20.25,Warm,1,0,0
Passed,Manhattan,Apr,2021,Morning,1,1.3,0,0,11.1,29.4,0,20.25,Warm,1,0,0
Rat Activity,Queens,Apr,2021,Morning,1,1.3,0,0,11.1,29.4,1,20.25,Warm,1,0,0
Rat Activity,Brooklyn,Apr,2021,Afternoon,1,0.5,0,0,15,23.9,1,19.45,Cool,1,0,0
Passed,Queens,Apr,2021,Morning,1,0.5,0,0,15,23.9,0,19.45,Cool,1,0,0
Rat Activity,Brooklyn,Apr,2021,Morning,1,0.5,0,0,15,23.9,1,19.45,Cool,1,0,0
Passed,Brooklyn,Apr,2021,Morning,1,0.5,0,0,15,23.9,0,19.45,Cool,1,0,0
Passed,Manhattan,Apr,2021,Morning,1,0.5,0,0,15,23.9,0,19.45,Cool,1,0,0
Rat Activity,Manhattan,Apr,2021,Afternoon,1,0.5,0,0,15,23.9,1,19.45,Cool,1,0,0
Rat Activity,Staten Island,Apr,2021,Morning,1,0.5,0,0,15,23.9,1,19.45,Cool,1,0,0
Passed,Brooklyn,Apr,2021,Afternoon,1,0.5,0,0,15,23.9,0,19.45,Cool,1,0,0
Rat Activity,Queens,Apr,2021,Morning,1,0.5,0,0,15,23.9,1,19.45,Cool,1,0,0
Rat Activity,Manhattan,Apr,2021,Morning,1,0.5,0,0,15,23.9,1,19.45,Cool,1,0,0
Passed,Staten Island,Apr,2021,Morning,1,0.5,0,0,15,23.9,0,19.45,Cool,1,0,0
Rat Activity,Bronx,Apr,2021,Morning,1,0.5,0,0,15,23.9,1,19.45,Cool,1,0,0
Passed,Manhattan,Apr,2021,Afternoon,1,0.5,0,0,15,23.9,0,19.45,Cool,1,0,0
Passed,Bronx,Apr,2021,Morning,1,0.5,0,0,15,23.9,0,19.45,Cool,1,0,0
Rat Activity,Bronx,Apr,2021,Afternoon,1,0.5,0,0,15,23.9,1,19.45,Cool,1,0,0
Passed,Bronx,Apr,2021,Afternoon,1,0.5,0,0,15,23.9,0,19.45,Cool,1,0,0
Rat Activity,Bronx,Apr,2021,Night,1,0.5,0,0,15,23.9,1,19.45,Cool,1,0,0
Rat Activity,Queens,Apr,2021,Afternoon,1,0.5,0,0,15,23.9,1,19.45,Cool,1,0,0
Rat Activity,Brooklyn,Apr,2021,Morning,1,0.8,0,0,7.8,21.7,1,14.75,Cool,1,0,0
Rat Activity,Bronx,Apr,2021,Morning,1,0.8,0,0,7.8,21.7,1,14.75,Cool,1,0,0
Passed,Brooklyn,Apr,2021,Morning,1,0.8,0,0,7.8,21.7,0,14.75,Cool,1,0,0
Passed,Bronx,Apr,2021,Morning,1,0.8,0,0,7.8,21.7,0,14.75,Cool,1,0,0
Passed,Brooklyn,Apr,2021,Afternoon,1,0.8,0,0,7.8,21.7,0,14.75,Cool,1,0,0
Passed,Manhattan,Apr,2021,Morning,1,0.8,0,0,7.8,21.7,0,14.75,Cool,1,0,0
Rat Activity,Manhattan,Apr,2021,Afternoon,1,0.8,0,0,7.8,21.7,1,14.75,Cool,1,0,0
Rat Activity,Manhattan,Apr,2021,Morning,1,0.8,0,0,7.8,21.7,1,14.75,Cool,1,0,0
Passed,Queens,Apr,2021,Afternoon,1,0.8,0,0,7.8,21.7,0,14.75,Cool,1,0,0
Rat Activity,Queens,Apr,2021,Morning,1,0.8,0,0,7.8,21.7,1,14.75,Cool,1,0,0
Passed,Manhattan,Apr,2021,Afternoon,1,0.8,0,0,7.8,21.7,0,14.75,Cool,1,0,0
Rat Activity,Brooklyn,Apr,2021,Afternoon,1,0.8,0,0,7.8,21.7,1,14.75,Cool,1,0,0
Passed,Queens,Apr,2021,Morning,1,0.8,0,0,7.8,21.7,0,14.75,Cool,1,0,0
Rat Activity,Staten Island,Apr,2021,Morning,1,0.8,0,0,7.8,21.7,1,14.75,Cool,1,0,0
Passed,Staten Island,Apr,2021,Morning,1,0.8,0,0,7.8,21.7,0,14.75,Cool,1,0,0
Passed,Bronx,Apr,2021,Afternoon,1,0.8,0,0,7.8,21.7,0,14.75,Cool,1,0,0
Rat Activity,Bronx,Apr,2021,Afternoon,1,0.8,0,0,7.8,21.7,1,14.75,Cool,1,0,0
Passed,Staten Island,Apr,2021,Afternoon,1,0.8,0,0,7.8,21.7,0,14.75,Cool,1,0,0
Passed,Brooklyn,Apr,2021,Afternoon,1,0,0,0,8.9,20,0,14.45,Cool,0,0,0
Passed,Bronx,Apr,2021,Afternoon,1,0,0,0,8.9,20,0,14.45,Cool,0,0,0
Passed,Manhattan,Apr,2021,Afternoon,1,0,0,0,8.9,20,0,14.45,Cool,0,0,0
Passed,Brooklyn,Apr,2021,Morning,1,0,0,0,8.9,20,0,14.45,Cool,0,0,0
Passed,Manhattan,Apr,2021,Morning,1,0,0,0,8.9,20,0,14.45,Cool,0,0,0
Rat Activity,Brooklyn,Apr,2021,Afternoon,1,0,0,0,8.9,20,1,14.45,Cool,0,0,0
Rat Activity,Manhattan,Apr,2021,Afternoon,1,0,0,0,8.9,20,1,14.45,Cool,0,0,0
Rat Activity,Bronx,Apr,2021,Morning,1,0,0,0,8.9,20,1,14.45,Cool,0,0,0
Rat Activity,Brooklyn,Apr,2021,Morning,1,0,0,0,8.9,20,1,14.45,Cool,0,0,0
Rat Activity,Manhattan,Apr,2021,Morning,1,0,0,0,8.9,20,1,14.45,Cool,0,0,0
Passed,Queens,Apr,2021,Morning,1,0,0,0,8.9,20,0,14.45,Cool,0,0,0
Passed,Bronx,Apr,2021,Morning,1,0,0,0,8.9,20,0,14.45,Cool,0,0,0
Passed,Staten Island,Apr,2021,Morning,1,0,0,0,8.9,20,0,14.45,Cool,0,0,0
Rat Activity,Staten Island,Apr,2021,Morning,1,0,0,0,8.9,20,1,14.45,Cool,0,0,0
Passed,Manhattan,Apr,2021,Morning,1,0,0,0,8.3,21.1,0,14.700000000000001,Cool,0,0,0
Passed,Brooklyn,Apr,2021,Morning,1,0,0,0,8.3,21.1,0,14.700000000000001,Cool,0,0,0
Passed,Brooklyn,Apr,2021,Afternoon,1,0,0,0,8.3,21.1,0,14.700000000000001,Cool,0,0,0
Rat Activity,Brooklyn,Apr,2021,Morning,1,0,0,0,8.3,21.1,1,14.700000000000001,Cool,0,0,0
Rat Activity,Brooklyn,Apr,2021,Afternoon,1,0,0,0,8.3,21.1,1,14.700000000000001,Cool,0,0,0
Passed,Bronx,Apr,2021,Afternoon,1,0,0,0,8.3,21.1,0,14.700000000000001,Cool,0,0,0
Passed,Manhattan,Apr,2021,Afternoon,1,0,0,0,8.3,21.1,0,14.700000000000001,Cool,0,0,0
Passed,Bronx,Apr,2021,Morning,1,0,0,0,8.3,21.1,0,14.700000000000001,Cool,0,0,0
Passed,Queens,Apr,2021,Morning,1,0,0,0,8.3,21.1,0,14.700000000000001,Cool,0,0,0
Rat Activity,Manhattan,Apr,2021,Morning,1,0,0,0,8.3,21.1,1,14.700000000000001,Cool,0,0,0
Rat Activity,Bronx,Apr,2021,Afternoon,1,0,0,0,8.3,21.1,1,14.700000000000001,Cool,0,0,0
Passed,Staten Island,Apr,2021,Morning,1,0,0,0,8.3,21.1,0,14.700000000000001,Cool,0,0,0
Rat Activity,Manhattan,Apr,2021,Afternoon,1,0,0,0,8.3,21.1,1,14.700000000000001,Cool,0,0,0
Rat Activity,Bronx,Apr,2021,Morning,1,0,0,0,8.3,21.1,1,14.700000000000001,Cool,0,0,0
Rat Activity,Queens,Apr,2021,Morning,1,0,0,0,8.3,21.1,1,14.700000000000001,Cool,0,0,0
Passed,Staten Island,Apr,2021,Afternoon,1,0,0,0,8.3,21.1,0,14.700000000000001,Cool,0,0,0
Rat Activity,Manhattan,Apr,2021,Morning,1,0,0,0,10.6,22.2,1,16.4,Cool,0,0,0
Rat Activity,Bronx,Apr,2021,Morning,1,0,0,0,10.6,22.2,1,16.4,Cool,0,0,0
Passed,Brooklyn,Apr,2021,Afternoon,1,0,0,0,10.6,22.2,0,16.4,Cool,0,0,0
Passed,Brooklyn,Apr,2021,Morning,1,0,0,0,10.6,22.2,0,16.4,Cool,0,0,0
Rat Activity,Queens,Apr,2021,Morning,1,0,0,0,10.6,22.2,1,16.4,Cool,0,0,0
Passed,Manhattan,Apr,2021,Afternoon,1,0,0,0,10.6,22.2,0,16.4,Cool,0,0,0
Passed,Staten Island,Apr,2021,Afternoon,1,0,0,0,10.6,22.2,0,16.4,Cool,0,0,0
Passed,Manhattan,Apr,2021,Morning,1,0,0,0,10.6,22.2,0,16.4,Cool,0,0,0
Rat Activity,Brooklyn,Apr,2021,Morning,1,0,0,0,10.6,22.2,1,16.4,Cool,0,0,0
Passed,Bronx,Apr,2021,Afternoon,1,0,0,0,10.6,22.2,0,16.4,Cool,0,0,0
Rat Activity,Bronx,Apr,2021,Afternoon,1,0,0,0,10.6,22.2,1,16.4,Cool,0,0,0
Rat Activity,Staten Island,Apr,2021,Morning,1,0,0,0,10.6,22.2,1,16.4,Cool,0,0,0
Rat Activity,Brooklyn,Apr,2021,Afternoon,1,0,0,0,10.6,22.2,1,16.4,Cool,0,0,0
Passed,Bronx,Apr,2021,Morning,1,0,0,0,10.6,22.2,0,16.4,Cool,0,0,0
Rat Activity,Manhattan,Apr,2021,Afternoon,1,0,0,0,10.6,22.2,1,16.4,Cool,0,0,0
Passed,Staten Island,Apr,2021,Morning,1,0,0,0,10.6,22.2,0,16.4,Cool,0,0,0
Passed,Queens,Apr,2021,Morning,1,0,0,0,10.6,22.2,0,16.4,Cool,0,0,0
Passed,Queens,Apr,2021,Afternoon,1,0,0,0,10.6,22.2,0,16.4,Cool,0,0,0
Passed,Bronx,Apr,2021,Afternoon,1,0,0,0,9.4,21.1,0,15.25,Cool,0,0,0
Passed,Manhattan,Apr,2021,Morning,1,0,0,0,9.4,21.1,0,15.25,Cool,0,0,0
Passed,Brooklyn,Apr,2021,Morning,1,0,0,0,9.4,21.1,0,15.25,Cool,0,0,0
Rat Activity,Manhattan,Apr,2021,Afternoon,1,0,0,0,9.4,21.1,1,15.25,Cool,0,0,0
Rat Activity,Manhattan,Apr,2021,Morning,1,0,0,0,9.4,21.1,1,15.25,Cool,0,0,0
Rat Activity,Queens,Apr,2021,Morning,1,0,0,0,9.4,21.1,1,15.25,Cool,0,0,0
Rat Activity,Bronx,Apr,2021,Morning,1,0,0,0,9.4,21.1,1,15.25,Cool,0,0,0
Passed,Brooklyn,Apr,2021,Afternoon,1,0,0,0,9.4,21.1,0,15.25,Cool,0,0,0
Rat Activity,Brooklyn,Apr,2021,Afternoon,1,0,0,0,9.4,21.1,1,15.25,Cool,0,0,0
Rat Activity,Brooklyn,Apr,2021,Morning,1,0,0,0,9.4,21.1,1,15.25,Cool,0,0,0
Passed,Staten Island,Apr,2021,Morning,1,0,0,0,9.4,21.1,0,15.25,Cool,0,0,0
Passed,Manhattan,Apr,2021,Afternoon,1,0,0,0,9.4,21.1,0,15.25,Cool,0,0,0
Passed,Staten Island,Apr,2021,Afternoon,1,0,0,0,9.4,21.1,0,15.25,Cool,0,0,0
Passed,Queens,Apr,2021,Morning,1,0,0,0,9.4,21.1,0,15.25,Cool,0,0,0
Passed,Bronx,Apr,2021,Morning,1,0,0,0,9.4,21.1,0,15.25,Cool,0,0,0
Rat Activity,Bronx,Apr,2021,Afternoon,1,0,0,0,9.4,21.1,1,15.25,Cool,0,0,0
Rat Activity,Queens,Apr,2021,Afternoon,1,0,0,0,9.4,21.1,1,15.25,Cool,0,0,0
Passed,Manhattan,Apr,2021,Night,1,0,0,0,9.4,21.1,0,15.25,Cool,0,0,0
Passed,Staten Island,Apr,2021,Morning,1,0.3,0,0,9.4,15,0,12.2,Cool,1,0,0
Passed,Manhattan,Apr,2021,Morning,1,0.3,0,0,9.4,15,0,12.2,Cool,1,0,0
Passed,Brooklyn,Apr,2021,Morning,1,0.3,0,0,9.4,15,0,12.2,Cool,1,0,0
Rat Activity,Manhattan,Apr,2021,Morning,1,0.3,0,0,9.4,15,1,12.2,Cool,1,0,0
Rat Activity,Brooklyn,Apr,2021,Morning,1,0.3,0,0,9.4,15,1,12.2,Cool,1,0,0
Passed,Bronx,Apr,2021,Afternoon,1,0.3,0,0,9.4,15,0,12.2,Cool,1,0,0
Rat Activity,Queens,Apr,2021,Morning,1,0.3,0,0,9.4,15,1,12.2,Cool,1,0,0
Passed,Bronx,Apr,2021,Morning,1,0.3,0,0,9.4,15,0,12.2,Cool,1,0,0
Passed,Brooklyn,Apr,2021,Afternoon,1,0.3,0,0,9.4,15,0,12.2,Cool,1,0,0
Rat Activity,Bronx,Apr,2021,Afternoon,1,0.3,0,0,9.4,15,1,12.2,Cool,1,0,0
Rat Activity,Manhattan,Apr,2021,Afternoon,1,0.3,0,0,9.4,15,1,12.2,Cool,1,0,0
Rat Activity,Brooklyn,Apr,2021,Afternoon,1,0.3,0,0,9.4,15,1,12.2,Cool,1,0,0
Rat Activity,Bronx,Apr,2021,Morning,1,0.3,0,0,9.4,15,1,12.2,Cool,1,0,0
Passed,Manhattan,Apr,2021,Afternoon,1,0.3,0,0,9.4,15,0,12.2,Cool,1,0,0
Passed,Queens,Apr,2021,Morning,1,0.3,0,0,9.4,15,0,12.2,Cool,1,0,0
Passed,Queens,Apr,2021,Afternoon,1,0.3,0,0,9.4,15,0,12.2,Cool,1,0,0
Rat Activity,Brooklyn,Aug,2021,Afternoon,1,1,0,0,18.9,25,1,21.95,Warm,1,0,0
Passed,Brooklyn,Aug,2021,Morning,1,1,0,0,18.9,25,0,21.95,Warm,1,0,0
Rat Activity,Brooklyn,Aug,2021,Morning,1,1,0,0,18.9,25,1,21.95,Warm,1,0,0
Passed,Brooklyn,Aug,2021,Afternoon,1,1,0,0,18.9,25,0,21.95,Warm,1,0,0
Rat Activity,Brooklyn,Aug,2021,Morning,1,21.1,0,0,21.7,28.9,1,25.299999999999997,Warm,1,0,0
Passed,Manhattan,Aug,2021,Afternoon,1,21.1,0,0,21.7,28.9,0,25.299999999999997,Warm,1,0,0
Rat Activity,Brooklyn,Aug,2021,Afternoon,1,21.1,0,0,21.7,28.9,1,25.299999999999997,Warm,1,0,0
Passed,Bronx,Aug,2021,Afternoon,1,21.1,0,0,21.7,28.9,0,25.299999999999997,Warm,1,0,0
Passed,Brooklyn,Aug,2021,Afternoon,1,21.1,0,0,21.7,28.9,0,25.299999999999997,Warm,1,0,0
Passed,Bronx,Aug,2021,Morning,1,21.1,0,0,21.7,28.9,0,25.299999999999997,Warm,1,0,0
Passed,Manhattan,Aug,2021,Morning,1,21.1,0,0,21.7,28.9,0,25.299999999999997,Warm,1,0,0
Passed,Queens,Aug,2021,Afternoon,1,21.1,0,0,21.7,28.9,0,25.299999999999997,Warm,1,0,0
Rat Activity,Bronx,Aug,2021,Morning,1,21.1,0,0,21.7,28.9,1,25.299999999999997,Warm,1,0,0
Rat Activity,Manhattan,Aug,2021,Afternoon,1,21.1,0,0,21.7,28.9,1,25.299999999999997,Warm,1,0,0
Passed,Brooklyn,Aug,2021,Morning,1,21.1,0,0,21.7,28.9,0,25.299999999999997,Warm,1,0,0
Rat Activity,Queens,Aug,2021,Morning,1,21.1,0,0,21.7,28.9,1,25.299999999999997,Warm,1,0,0
Rat Activity,Manhattan,Aug,2021,Morning,1,21.1,0,0,21.7,28.9,1,25.299999999999997,Warm,1,0,0
Passed,Queens,Aug,2021,Morning,1,21.1,0,0,21.7,28.9,0,25.299999999999997,Warm,1,0,0
Rat Activity,Bronx,Aug,2021,Afternoon,1,21.1,0,0,21.7,28.9,1,25.299999999999997,Warm,1,0,0
Passed,Staten Island,Aug,2021,Morning,1,21.1,0,0,21.7,28.9,0,25.299999999999997,Warm,1,0,0
Rat Activity,Queens,Aug,2021,Afternoon,1,21.1,0,0,21.7,28.9,1,25.299999999999997,Warm,1,0,0
Passed,Staten Island,Aug,2021,Afternoon,1,21.1,0,0,21.7,28.9,0,25.299999999999997,Warm,1,0,0
Rat Activity,Staten Island,Aug,2021,Morning,1,21.1,0,0,21.7,28.9,1,25.299999999999997,Warm,1,0,0
Passed,Queens,Aug,2021,Night,1,21.1,0,0,21.7,28.9,0,25.299999999999997,Warm,1,0,0
Passed,Manhattan,Aug,2021,Afternoon,1,4.6,0,0,22.8,31.7,0,27.25,Warm,1,0,0
Rat Activity,Bronx,Aug,2021,Afternoon,1,4.6,0,0,22.8,31.7,1,27.25,Warm,1,0,0
Rat Activity,Brooklyn,Aug,2021,Afternoon,1,4.6,0,0,22.8,31.7,1,27.25,Warm,1,0,0
Passed,Queens,Aug,2021,Morning,1,4.6,0,0,22.8,31.7,0,27.25,Warm,1,0,0
Passed,Manhattan,Aug,2021,Morning,1,4.6,0,0,22.8,31.7,0,27.25,Warm,1,0,0
Passed,Bronx,Aug,2021,Morning,1,4.6,0,0,22.8,31.7,0,27.25,Warm,1,0,0
Passed,Bronx,Aug,2021,Afternoon,1,4.6,0,0,22.8,31.7,0,27.25,Warm,1,0,0
Rat Activity,Manhattan,Aug,2021,Afternoon,1,4.6,0,0,22.8,31.7,1,27.25,Warm,1,0,0
Passed,Brooklyn,Aug,2021,Afternoon,1,4.6,0,0,22.8,31.7,0,27.25,Warm,1,0,0
Rat Activity,Brooklyn,Aug,2021,Morning,1,4.6,0,0,22.8,31.7,1,27.25,Warm,1,0,0
Passed,Brooklyn,Aug,2021,Morning,1,4.6,0,0,22.8,31.7,0,27.25,Warm,1,0,0
Rat Activity,Manhattan,Aug,2021,Morning,1,4.6,0,0,22.8,31.7,1,27.25,Warm,1,0,0
Rat Activity,Queens,Aug,2021,Morning,1,4.6,0,0,22.8,31.7,1,27.25,Warm,1,0,0
Rat Activity,Bronx,Aug,2021,Morning,1,4.6,0,0,22.8,31.7,1,27.25,Warm,1,0,0
Passed,Staten Island,Aug,2021,Afternoon,1,4.6,0,0,22.8,31.7,0,27.25,Warm,1,0,0
Passed,Queens,Aug,2021,Afternoon,1,4.6,0,0,22.8,31.7,0,27.25,Warm,1,0,0
Passed,Bronx,Aug,2021,Night,1,4.6,0,0,22.8,31.7,0,27.25,Warm,1,0,0
Rat Activity,Queens,Aug,2021,Afternoon,1,4.6,0,0,22.8,31.7,1,27.25,Warm,1,0,0
Passed,Staten Island,Aug,2021,Morning,1,4.6,0,0,22.8,31.7,0,27.25,Warm,1,0,0
Passed,Queens,Aug,2021,Morning,1,0,0,0,23.3,33.9,0,28.6,Warm,0,0,0
Passed,Bronx,Aug,2021,Morning,1,0,0,0,23.3,33.9,0,28.6,Warm,0,0,0
Passed,Bronx,Aug,2021,Afternoon,1,0,0,0,23.3,33.9,0,28.6,Warm,0,0,0
Passed,Brooklyn,Aug,2021,Morning,1,0,0,0,23.3,33.9,0,28.6,Warm,0,0,0
Rat Activity,Brooklyn,Aug,2021,Afternoon,1,0,0,0,23.3,33.9,1,28.6,Warm,0,0,0
Passed,Manhattan,Aug,2021,Afternoon,1,0,0,0,23.3,33.9,0,28.6,Warm,0,0,0
Passed,Manhattan,Aug,2021,Morning,1,0,0,0,23.3,33.9,0,28.6,Warm,0,0,0
Passed,Queens,Aug,2021,Afternoon,1,0,0,0,23.3,33.9,0,28.6,Warm,0,0,0
Rat Activity,Manhattan,Aug,2021,Morning,1,0,0,0,23.3,33.9,1,28.6,Warm,0,0,0
Rat Activity,Queens,Aug,2021,Morning,1,0,0,0,23.3,33.9,1,28.6,Warm,0,0,0
Rat Activity,Bronx,Aug,2021,Afternoon,1,0,0,0,23.3,33.9,1,28.6,Warm,0,0,0
Passed,Brooklyn,Aug,2021,Afternoon,1,0,0,0,23.3,33.9,0,28.6,Warm,0,0,0
Rat Activity,Manhattan,Aug,2021,Afternoon,1,0,0,0,23.3,33.9,1,28.6,Warm,0,0,0
Rat Activity,Bronx,Aug,2021,Morning,1,0,0,0,23.3,33.9,1,28.6,Warm,0,0,0
Rat Activity,Brooklyn,Aug,2021,Morning,1,0,0,0,23.3,33.9,1,28.6,Warm,0,0,0
Rat Activity,Queens,Aug,2021,Afternoon,1,0,0,0,23.3,33.9,1,28.6,Warm,0,0,0
Passed,Staten Island,Aug,2021,Morning,1,0,0,0,23.3,33.9,0,28.6,Warm,0,0,0
Passed,Staten Island,Aug,2021,Afternoon,1,0,0,0,23.3,33.9,0,28.6,Warm,0,0,0
Passed,Bronx,Aug,2021,Night,1,0,0,0,23.3,33.9,0,28.6,Warm,0,0,0
Passed,Brooklyn,Aug,2021,Afternoon,1,0,0,0,25.6,34.4,0,30,Warm,0,0,0
Passed,Bronx,Aug,2021,Morning,1,0,0,0,25.6,34.4,0,30,Warm,0,0,0
Rat Activity,Bronx,Aug,2021,Morning,1,0,0,0,25.6,34.4,1,30,Warm,0,0,0
Passed,Manhattan,Aug,2021,Morning,1,0,0,0,25.6,34.4,0,30,Warm,0,0,0
Passed,Manhattan,Aug,2021,Afternoon,1,0,0,0,25.6,34.4,0,30,Warm,0,0,0
Rat Activity,Brooklyn,Aug,2021,Afternoon,1,0,0,0,25.6,34.4,1,30,Warm,0,0,0
Rat Activity,Brooklyn,Aug,2021,Morning,1,0,0,0,25.6,34.4,1,30,Warm,0,0,0
Passed,Bronx,Aug,2021,Afternoon,1,0,0,0,25.6,34.4,0,30,Warm,0,0,0
Passed,Brooklyn,Aug,2021,Morning,1,0,0,0,25.6,34.4,0,30,Warm,0,0,0
Rat Activity,Manhattan,Aug,2021,Afternoon,1,0,0,0,25.6,34.4,1,30,Warm,0,0,0
Rat Activity,Bronx,Aug,2021,Afternoon,1,0,0,0,25.6,34.4,1,30,Warm,0,0,0
Rat Activity,Manhattan,Aug,2021,Morning,1,0,0,0,25.6,34.4,1,30,Warm,0,0,0
Passed,Queens,Aug,2021,Afternoon,1,0,0,0,25.6,34.4,0,30,Warm,0,0,0
Passed,Queens,Aug,2021,Morning,1,0,0,0,25.6,34.4,0,30,Warm,0,0,0
Rat Activity,Staten Island,Aug,2021,Afternoon,1,0,0,0,25.6,34.4,1,30,Warm,0,0,0
Passed,Staten Island,Aug,2021,Afternoon,1,0,0,0,25.6,34.4,0,30,Warm,0,0,0
Rat Activity,Queens,Aug,2021,Afternoon,1,0,0,0,25.6,34.4,1,30,Warm,0,0,0
Passed,Staten Island,Aug,2021,Morning,1,0,0,0,25.6,34.4,0,30,Warm,0,0,0
Rat Activity,Staten Island,Aug,2021,Morning,1,0,0,0,25.6,34.4,1,30,Warm,0,0,0
Passed,Brooklyn,Aug,2021,Morning,1,0,0,0,21.1,28.3,0,24.700000000000003,Warm,0,0,0
Passed,Brooklyn,Aug,2021,Afternoon,1,0,0,0,21.1,28.3,0,24.700000000000003,Warm,0,0,0
Rat Activity,Brooklyn,Aug,2021,Morning,1,0,0,0,21.1,28.3,1,24.700000000000003,Warm,0,0,0
Passed,Manhattan,Aug,2021,Morning,1,0,0,0,20.6,28.3,0,24.450000000000003,Warm,0,0,0
Passed,Brooklyn,Aug,2021,Afternoon,1,0,0,0,20.6,28.3,0,24.450000000000003,Warm,0,0,0
Passed,Brooklyn,Aug,2021,Morning,1,0,0,0,20.6,28.3,0,24.450000000000003,Warm,0,0,0
Passed,Queens,Aug,2021,Morning,1,0,0,0,20.6,28.3,0,24.450000000000003,Warm,0,0,0
Passed,Manhattan,Aug,2021,Afternoon,1,0,0,0,20.6,28.3,0,24.450000000000003,Warm,0,0,0
Passed,Bronx,Aug,2021,Afternoon,1,0,0,0,20.6,28.3,0,24.450000000000003,Warm,0,0,0
Rat Activity,Brooklyn,Aug,2021,Morning,1,0,0,0,20.6,28.3,1,24.450000000000003,Warm,0,0,0
Passed,Bronx,Aug,2021,Morning,1,0,0,0,20.6,28.3,0,24.450000000000003,Warm,0,0,0
Rat Activity,Queens,Aug,2021,Morning,1,0,0,0,20.6,28.3,1,24.450000000000003,Warm,0,0,0
Rat Activity,Manhattan,Aug,2021,Morning,1,0,0,0,20.6,28.3,1,24.450000000000003,Warm,0,0,0
Rat Activity,Bronx,Aug,2021,Morning,1,0,0,0,20.6,28.3,1,24.450000000000003,Warm,0,0,0
Rat Activity,Brooklyn,Aug,2021,Afternoon,1,0,0,0,20.6,28.3,1,24.450000000000003,Warm,0,0,0
Passed,Queens,Aug,2021,Afternoon,1,0,0,0,20.6,28.3,0,24.450000000000003,Warm,0,0,0
Rat Activity,Bronx,Aug,2021,Afternoon,1,0,0,0,20.6,28.3,1,24.450000000000003,Warm,0,0,0
Rat Activity,Manhattan,Aug,2021,Afternoon,1,0,0,0,20.6,28.3,1,24.450000000000003,Warm,0,0,0
Rat Activity,Queens,Aug,2021,Afternoon,1,0,0,0,20.6,28.3,1,24.450000000000003,Warm,0,0,0
Passed,Staten Island,Aug,2021,Afternoon,1,0,0,0,20.6,28.3,0,24.450000000000003,Warm,0,0,0
Passed,Staten Island,Aug,2021,Morning,1,0,0,0,20.6,28.3,0,24.450000000000003,Warm,0,0,0
Passed,Brooklyn,Aug,2021,Night,1,0,0,0,20.6,28.3,0,24.450000000000003,Warm,0,0,0
Passed,Bronx,Aug,2021,Morning,1,0,0,0,22.8,27.2,0,25,Warm,0,0,0
Passed,Manhattan,Aug,2021,Afternoon,1,0,0,0,22.8,27.2,0,25,Warm,0,0,0
Passed,Manhattan,Aug,2021,Morning,1,0,0,0,22.8,27.2,0,25,Warm,0,0,0
Passed,Bronx,Aug,2021,Afternoon,1,0,0,0,22.8,27.2,0,25,Warm,0,0,0
Passed,Queens,Aug,2021,Morning,1,0,0,0,22.8,27.2,0,25,Warm,0,0,0
Rat Activity,Brooklyn,Aug,2021,Morning,1,0,0,0,22.8,27.2,1,25,Warm,0,0,0
Passed,Brooklyn,Aug,2021,Morning,1,0,0,0,22.8,27.2,0,25,Warm,0,0,0
Rat Activity,Bronx,Aug,2021,Morning,1,0,0,0,22.8,27.2,1,25,Warm,0,0,0
Rat Activity,Brooklyn,Aug,2021,Afternoon,1,0,0,0,22.8,27.2,1,25,Warm,0,0,0
Rat Activity,Bronx,Aug,2021,Afternoon,1,0,0,0,22.8,27.2,1,25,Warm,0,0,0
Rat Activity,Manhattan,Aug,2021,Morning,1,0,0,0,22.8,27.2,1,25,Warm,0,0,0
Passed,Brooklyn,Aug,2021,Afternoon,1,0,0,0,22.8,27.2,0,25,Warm,0,0,0
Rat Activity,Manhattan,Aug,2021,Afternoon,1,0,0,0,22.8,27.2,1,25,Warm,0,0,0
